,prot__A,prot__C,prot__D,prot__E,prot__F,prot__G,prot__H,prot__I,prot__J,prot__K,prot__L,prot__M,prot__N,prot__O,day__Fri,day__Mon,day__Sat,day__Sun,day__Thu,day__Tue,day__Wed,compounds,inpufields,iterations,nunpending,hour,Class
3581,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,45,811,20,0,17.066667,1
3582,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,36,2073,20,0,15.75,1
3583,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,36,2079,20,0,14.25,1
3584,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,42,2142,20,5,11.966667,1
3585,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4511,162,20,19,16.616667,0
3586,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,457,708,20,0,14.683333,0
3587,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,461,711,20,0,14.75,0
3588,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,447,707,20,0,13.95,1
3589,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,459,711,20,0,13.916667,1
3590,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,456,721,20,0,13.966667,0
3591,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,465,489,20,3,12.2,2
3592,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,459,183,10,2,17.416667,1
3593,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,469,666,20,0,4.616667,1
3594,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,467,1238,20,0,1.883333,0
3595,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,462,309,20,0,19.316667,1
3596,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,472,427,20,1,6.15,1
3597,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,460,455,20,19,16.816667,0
3598,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,460,463,20,1,15.633333,1
3599,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,469,467,20,76,16.833333,0
3600,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,467,553,20,14,16.333333,1
3601,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,463,612,20,31,14.283333,0
3602,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,460,614,20,32,14.266667,1
3603,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,463,670,20,0,17.6,1
3604,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,459,670,20,1,17.55,1
3605,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,466,668,20,2,17.7,1
3606,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,461,676,20,0,17.533333,1
3607,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,465,734,20,0,19.683333,1
3608,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,460,99,20,12,15.566667,0
3609,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,470,955,20,0,16.783333,0
3610,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,52,432,20,0,17.75,1
3611,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,49,600,20,0,10.616667,1
3612,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,50,717,20,0,12.166667,1
3613,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,49,1517,20,0,11.983333,1
3614,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,488,2785,20,0,11.15,0
3615,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,486,402,20,0,9.716667,1
3616,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,484,398,20,31,13.583333,1
3617,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,495,434,20,98,13.916667,1
3618,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,48,296,20,0,9.933333,1
3619,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,43,308,20,0,10.75,1
3620,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,44,328,20,0,16.183333,1
3621,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,56,326,20,0,10.066667,1
3622,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,46,376,20,0,17.25,1
3623,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,46,411,20,0,16.333333,1
3624,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,43,450,20,0,16.133333,1
3625,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,53,497,20,0,16.733333,1
3626,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,44,505,20,0,16.6,1
3627,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,45,289,20,0,10.283333,1
3628,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,528,654,20,15,22.216667,0
3629,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,539,778,20,20,18.3,1
3630,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,543,353,20,0,11.883333,1
3631,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,529,357,20,0,10.583333,1
3632,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,536,439,20,6,11.5,1
3633,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,540,645,20,0,7.683333,1
3634,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,537,779,20,0,12.583333,1
3635,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,530,957,20,0,11.016667,0
3636,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,531,958,20,0,14.8,0
3637,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,539,211,20,39,15.716667,1
3638,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,52,10,20,0,18.266667,1
3639,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,567,452,20,0,13.9,1
3640,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,553,472,20,0,14.583333,1
3641,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,559,468,20,12,14.65,1
3642,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,559,481,20,0,12.916667,1
3643,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,562,492,20,4,12.233333,1
3644,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,558,495,20,0,13.683333,1
3645,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,566,623,20,0,17.083333,1
3646,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,59,1519,20,1,16.15,1
3647,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,559,461,20,0,16.45,1
3648,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,559,467,20,0,13.516667,1
3649,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,554,472,20,16,14.666667,0
3650,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,558,470,20,0,17.083333,1
3651,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,566,1555,20,9,12.583333,0
3652,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,560,470,20,38,15.216667,0
3653,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,570,464,20,167,14.133333,0
3654,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,579,316,20,0,11.233333,1
3655,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,585,359,20,0,14.1,1
3656,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,592,421,20,0,13.65,1
3657,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,578,424,20,14,15.533333,1
3658,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,587,540,20,0,15.483333,0
3659,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,592,666,20,0,11.966667,1
3660,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,588,668,20,16,14.0,0
3661,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,581,670,20,0,13.383333,1
3662,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,582,675,20,16,14.25,0
3663,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,590,673,20,0,10.533333,1
3664,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,591,678,20,1,11.766667,1
3665,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,589,679,20,0,10.666667,1
3666,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,590,773,20,0,16.216667,1
3667,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,588,1549,20,10,16.183333,0
3668,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,590,442,20,3,17.566667,1
3669,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,594,76,20,0,13.033333,1
3670,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,604,143,20,0,15.033333,1
3671,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,52,38,11,0,11.066667,1
3672,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,61,752,20,0,9.35,1
3673,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,54,361,20,0,11.733333,1
3674,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,61,358,20,0,11.733333,1
3675,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,56,378,20,0,15.466667,1
3676,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,59,15,20,0,14.766667,1
3677,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,640,694,20,0,14.833333,1
3678,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,639,680,20,0,15.983333,1
3679,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,669,478,20,390,16.783333,2
3680,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,667,484,20,29,16.783333,2
3681,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,673,685,20,0,0.383333,1
3682,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,682,694,20,0,0.4,1
3683,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,686,178,20,0,15.683333,1
3684,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,62,712,20,0,10.883333,1
3685,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,77,354,20,0,20.633333,1
3686,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,719,788,20,0,8.883333,1
3687,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,71,31,20,0,17.416667,1
3688,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,74,735,20,0,15.866667,1
3689,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,66,773,20,0,16.816667,1
3690,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,76,432,20,0,20.55,1
3691,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,77,754,20,0,16.5,1
3692,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,750,2140,100,0,15.633333,2
3693,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,73,1076,50,16,13.2,0
3694,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,83,13,20,0,14.65,1
3695,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,81,15,20,0,14.633333,1
3696,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,775,3338,20,17,17.95,2
3697,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,785,3341,20,5,13.95,0
3698,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,777,106,20,15,21.7,0
3699,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,782,105,20,181,21.733333,0
3700,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,777,3342,20,110,14.366667,2
3701,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,789,3346,20,212,13.983333,2
3702,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,782,3346,20,32,14.366667,2
3703,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,780,261,20,8,16.266667,1
3704,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,788,693,20,0,0.433333,1
3705,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,76,1429,20,0,10.416667,0
3706,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,85,1970,20,0,10.833333,0
3707,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,80,31,10,0,9.383333,1
3708,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,87,76,10,0,16.583333,1
3709,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,818,691,20,0,0.633333,1
3710,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,869,1391,50,0,17.35,0
3711,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,881,1392,50,0,17.433333,0
3712,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,876,1385,50,9,17.283333,0
3713,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,873,1396,50,1,10.016667,0
3714,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,875,694,20,0,0.566667,0
3715,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,879,1327,20,0,10.1,2
3716,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,883,61,20,2975,17.45,1
3717,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,892,625,20,3238,17.533333,0
3718,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,893,878,20,3374,17.6,2
3719,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,888,1249,20,11,16.8,0
3720,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,880,165,20,3822,17.666667,2
3721,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20,183,20,0,13.216667,1
3722,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20,25,20,0,11.216667,1
3723,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,20,28,20,0,13.75,1
3724,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,908,695,20,0,0.516667,0
3725,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,89,627,20,0,10.45,1
3726,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,935,698,20,0,0.566667,1
3727,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,941,685,20,0,0.383333,0
3728,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,944,690,20,0,0.433333,0
3729,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,950,691,20,0,0.416667,1
3730,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,941,698,20,0,0.3,0
3731,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,945,700,20,0,0.483333,0
3732,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,941,699,20,0,0.333333,0
3733,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,948,692,20,0,0.416667,0
3734,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,939,695,20,0,1.083333,2
3735,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,945,692,20,0,0.416667,0
3736,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,937,695,20,0,0.283333,0
3737,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,944,692,20,0,0.266667,0
3738,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,942,697,20,0,0.25,0
3739,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,940,700,20,0,0.316667,0
3740,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,949,691,20,0,0.383333,0
3741,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,938,703,20,0,0.283333,0
3742,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,91,526,20,0,17.783333,1
3743,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,94,155,20,0,19.333333,1
3744,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,966,878,20,0,18.466667,2
3745,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,966,879,20,0,9.8,2
3746,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,970,879,20,0,12.95,2
3747,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,104,1117,20,0,19.15,1
3748,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,104,1426,20,0,11.633333,1
3749,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,104,1047,20,0,16.083333,1
3750,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,995,149,20,1,14.0,0
3751,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,95,109,20,1,10.116667,1
3752,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,103,114,20,1,16.233333,1
3753,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,98,119,20,126,9.983333,1
3754,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,108,118,20,188,10.8,0
3755,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,104,117,20,0,10.366667,1
3756,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,95,119,20,0,16.566667,1
3757,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,107,147,20,54,13.9,2
3758,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,96,150,20,0,16.416667,0
3759,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,100,170,20,0,16.75,0
3760,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,107,186,20,342,16.216667,0
3761,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,105,455,10,0,14.483333,1
3762,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,102,455,10,1,13.983333,1
3763,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,99,466,10,0,14.25,1
3764,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,107,449,20,0,14.016667,2
3765,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,110,10,20,0,16.8,1
3766,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,101,10,20,0,16.55,0
3767,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,103,385,20,1,16.8,0
3768,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,99,383,20,61,16.383333,0
3769,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1106,458,50,1,10.116667,2
3770,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1105,463,50,0,7.6,3
3771,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,111,38,20,0,18.566667,0
3772,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,117,314,20,3870,13.333333,2
3773,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1210,313,20,0,18.183333,3
3774,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1199,379,200,0,23.8,3
3775,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1210,408,200,0,2.966667,3
3776,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1209,405,200,0,4.5,3
3777,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1209,404,200,0,0.516667,3
3778,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1209,406,200,0,21.233333,3
3779,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1204,615,200,0,6.383333,3
3780,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1209,609,200,0,3.766667,3
3781,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,117,417,20,0,19.533333,2
3782,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1219,90,20,0,14.966667,0
3783,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1221,87,20,0,15.016667,0
3784,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,130,1002,20,0,20.466667,2
3785,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,129,158,20,0,16.783333,0
3786,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,119,165,20,29,16.5,0
3787,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1309,142,20,3,16.216667,3
3788,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,150,199,20,9,16.283333,0
3789,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,152,320,20,141,17.85,0
3790,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,149,100,20,125,13.783333,0
3791,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,151,528,20,0,12.966667,0
3792,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,148,72,20,128,13.25,0
3793,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,145,133,10,0,15.366667,1
3794,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,157,134,10,1,10.5,0
3795,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,146,133,10,2,9.066667,1
3796,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,145,137,10,3,11.933333,0
3797,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,154,133,10,3,15.616667,0
3798,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,145,130,10,3,11.533333,0
3799,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,142,138,10,3,15.75,0
3800,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,152,139,10,0,20.166667,0
3801,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1503,144,20,8,14.116667,0
3802,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,152,119,20,0,10.016667,0
3803,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,154,116,20,22,10.883333,1
3804,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,153,119,20,1,10.166667,1
3805,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,156,119,20,0,16.616667,1
3806,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,149,117,20,1,10.416667,0
3807,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,157,117,20,88,16.266667,1
3808,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,146,72,20,80,20.883333,0
3809,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,172,449,20,0,13.166667,2
3810,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,176,376,100,0,13.9,2
3811,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,167,379,100,0,13.966667,2
